country,Date,population_growth_annual_percent.,population_total.,children_per_woman_total_fertility.,population_density_per_square_km.,total_gdp_us_inflation_adjusted.,gdp_per_capita_yearly_growth.,gdppercapita_us_inflation_adjusted.,children_and_elderly_per_100_adults.,life_expectancy_years.,child_mortality_0_5_year_olds_dying_per_1000_born.,gdp_total_yearly_growth.,income_per_person_gdppercapita_ppp_inflation_adjusted.
Luxembourg,1997,1.25,420000,1.72,162.0,32700000000.0,7.38,78100.0,48.8,77.3,5.5,8.93,68200.0
Luxembourg,1998,1.24,426000,1.72,164.0,34700000000.0,6.02,81800.0,49.0,77.6,5.2,7.5,71500.0
Luxembourg,1999,1.35,431000,1.71,167.0,37700000000.0,6.38,87500.0,49.2,78.0,4.9,7.74,76500.0
Luxembourg,2000,1.34,436000,1.7,168.0,40800000000.0,7.71,93500.0,49.3,78.4,4.6,8.92,81700.0
Luxembourg,2001,1.19,440000,1.68,170.0,41800000000.0,0.0136,94700.0,49.5,78.7,4.3,0.9359999999999999,82800.0
Luxembourg,2002,1.05,444000,1.67,171.0,43400000000.0,0.764,97300.0,49.6,78.9,4.1,1.54,85000.0
Luxembourg,2003,1.22,447000,1.66,173.0,44100000000.0,1.38,97700.0,49.6,79.0,3.9,2.17,85400.0
Luxembourg,2004,1.42,452000,1.65,174.0,45700000000.0,3.02,99800.0,49.5,79.5,3.6,4.07,87200.0
Luxembourg,2005,1.53,458000,1.64,177.0,47200000000.0,4.06,101000.0,49.4,80.0,3.5,5.51,88600.0
Luxembourg,2006,1.6,466000,1.63,180.0,49600000000.0,3.34,105000.0,48.7,80.3,3.3,5.23,91700.0
Luxembourg,2007,1.54,475000,1.62,183.0,53700000000.0,4.86,112000.0,48.0,80.7,3.2,7.14,97900.0
Luxembourg,2008,1.79,485000,1.61,187.0,53100000000.0,-2.46,109000.0,47.3,81.0,3.0,-0.191,94900.0
Luxembourg,2009,1.85,496000,1.59,192.0,50700000000.0,-5.81,102000.0,46.7,81.2,2.9,-3.71,89100.0
Luxembourg,2010,1.83,508000,1.58,196.0,53200000000.0,1.0,105000.0,46.3,81.3,2.8,3.0,91700.0
Madagascar,1980,2.87,8720000,6.73,15.0,5420000000.0,-1.95,622.0,98.8,54.9,173.0,0.6940000000000001,2170.0
Madagascar,1981,2.88,8970000,6.64,15.4,4890000000.0,-11.1,545.0,98.8,54.8,176.0,-8.8,1930.0
Madagascar,1982,2.89,9230000,6.55,15.9,4810000000.0,-4.53,520.0,98.0,54.3,179.0,-2.09,1840.0
Madagascar,1983,2.88,9500000,6.48,16.3,4850000000.0,-1.98,510.0,96.9,54.2,181.0,0.509,1810.0
Madagascar,1984,2.87,9780000,6.41,16.8,4930000000.0,-6.34,504.0,95.8,54.1,181.0,-3.92,1690.0
Madagascar,1985,2.85,10100000,6.35,17.3,4990000000.0,-0.603,496.0,94.9,54.2,181.0,2.05,1680.0
Madagascar,1986,2.83,10400000,6.31,17.8,5090000000.0,-2.13,491.0,94.2,54.0,178.0,0.568,1650.0
Madagascar,1987,2.82,10600000,6.27,18.3,5150000000.0,-0.6920000000000001,483.0,94.0,54.1,175.0,2.13,1640.0
Madagascar,1988,2.82,11000000,6.24,18.8,5320000000.0,-1.3,486.0,93.9,54.6,170.0,1.56,1620.0
Madagascar,1989,2.85,11300000,6.21,19.4,5540000000.0,1.07,491.0,93.6,55.1,165.0,4.05,1640.0
Madagascar,1990,2.89,11600000,6.18,19.9,5710000000.0,0.91,492.0,93.0,55.6,160.0,3.92,1650.0
Madagascar,1991,2.92,11900000,6.15,20.5,5350000000.0,-8.97,448.0,93.3,55.8,155.0,-6.23,1500.0
Madagascar,1992,2.96,12300000,6.12,21.1,5410000000.0,-1.7,440.0,92.9,56.1,150.0,1.29,1480.0
Madagascar,1993,3.0,12700000,6.08,21.8,5530000000.0,-0.847,436.0,92.2,56.1,146.0,2.21,1460.0
Madagascar,1994,3.04,13100000,6.03,22.5,5520000000.0,-2.91,423.0,91.7,56.5,142.0,0.118,1420.0
Madagascar,1995,3.08,13500000,5.98,23.2,5620000000.0,-1.27,417.0,91.7,56.9,137.0,1.84,1400.0
Madagascar,1996,3.12,13900000,5.91,23.9,5740000000.0,-0.9179999999999999,413.0,92.1,57.2,132.0,2.24,1390.0
Madagascar,1997,3.15,14300000,5.84,24.7,5950000000.0,0.637,415.0,92.8,57.5,126.0,3.86,1390.0
Madagascar,1998,3.16,14800000,5.75,25.5,6190000000.0,0.8109999999999999,418.0,93.6,57.8,120.0,4.05,1400.0
Madagascar,1999,3.15,15300000,5.65,26.3,6470000000.0,1.59,424.0,94.1,58.2,114.0,4.84,1420.0
Madagascar,2000,3.12,15800000,5.55,27.1,6780000000.0,1.68,430.0,94.1,58.5,108.0,4.9,1440.0
Madagascar,2001,3.09,16300000,5.45,27.9,7190000000.0,2.84,442.0,94.2,59.0,102.0,6.06,1480.0
Madagascar,2002,3.05,16800000,5.34,28.8,6280000000.0,-15.3,374.0,93.9,59.1,96.3,-12.7,1260.0
Madagascar,2003,3.02,17300000,5.24,29.7,6890000000.0,6.53,399.0,93.2,59.3,91.2,9.81,1340.0
Madagascar,2004,2.99,17800000,5.14,30.6,7260000000.0,2.15,408.0,92.3,59.6,86.5,5.28,1370.0
Madagascar,2005,2.95,18300000,5.05,31.5,7590000000.0,1.48,414.0,91.3,60.1,82.0,4.57,1390.0
Madagascar,2006,2.92,18900000,4.96,32.5,7970000000.0,2.19,422.0,90.4,60.4,77.8,5.28,1420.0
Madagascar,2007,2.89,19400000,4.87,33.4,8470000000.0,3.41,436.0,89.5,60.6,73.7,6.52,1460.0
Madagascar,2008,2.86,20000000,4.78,34.4,9070000000.0,4.31,454.0,88.5,60.8,69.8,7.42,1520.0
Madagascar,2009,2.82,20600000,4.69,35.4,8710000000.0,-6.61,423.0,87.3,60.8,65.9,-3.85,1420.0
Madagascar,2010,2.79,21200000,4.6,36.4,8730000000.0,-2.15,413.0,86.1,60.8,62.2,0.715,1390.0
Malawi,1980,2.91,6160000,7.64,65.4,2510000000.0,-2.19,407.0,98.5,49.4,252.0,0.794,924.0
Malawi,1981,2.63,6330000,7.64,67.1,2380000000.0,-13.2,376.0,99.5,49.7,244.0,-10.8,805.0
Malawi,1982,2.45,6480000,7.62,68.8,2440000000.0,-1.0,376.0,99.9,49.9,240.0,1.44,800.0
Malawi,1983,2.69,6660000,7.59,70.7,2530000000.0,1.53,379.0,100.0,50.1,239.0,4.21,815.0
Malawi,1984,3.46,6900000,7.54,73.1,2660000000.0,0.545,386.0,100.0,50.2,242.0,3.92,823.0
Malawi,1985,4.47,7210000,7.47,76.5,2780000000.0,0.3720000000000001,386.0,100.0,50.1,245.0,4.71,829.0
Malawi,1986,5.59,7630000,7.39,80.9,2780000000.0,-3.2,364.0,99.6,49.8,247.0,2.03,805.0
Malawi,1987,6.29,8120000,7.29,86.1,2820000000.0,-6.68,348.0,98.7,49.6,247.0,-0.99,754.0
Malawi,1988,6.17,8640000,7.18,91.6,2910000000.0,-2.56,337.0,97.7,49.4,244.0,3.29,738.0
Malawi,1989,5.16,9090000,7.05,96.5,2950000000.0,-0.934,325.0,96.2,49.0,239.0,4.06,734.0
Malawi,1990,3.7,9440000,6.92,100.0,3120000000.0,1.09,331.0,94.0,48.7,232.0,4.77,744.0
Malawi,1991,2.13,9640000,6.8,102.0,3390000000.0,5.52,352.0,95.4,48.4,224.0,7.8,792.0
Malawi,1992,0.914,9730000,6.68,103.0,3140000000.0,-8.85,323.0,96.1,47.9,215.0,-7.92,727.0
Malawi,1993,0.268,9760000,6.58,103.0,3450000000.0,10.3,353.0,96.5,47.3,207.0,10.8,796.0
Malawi,1994,0.421,9800000,6.5,104.0,3100000000.0,-12.1,316.0,96.9,46.6,201.0,-11.6,711.0
Malawi,1995,1.14,9910000,6.42,105.0,3610000000.0,7.8,365.0,97.6,46.0,196.0,9.02,821.0
Malawi,1996,2.01,10100000,6.36,107.0,3880000000.0,7.63,384.0,98.2,45.4,194.0,9.67,863.0
Malawi,1997,2.66,10400000,6.31,110.0,4020000000.0,1.29,388.0,98.7,45.0,192.0,3.79,873.0
Malawi,1998,3.06,10700000,6.26,114.0,4180000000.0,-0.47,391.0,99.2,44.6,189.0,2.36,879.0
Malawi,1999,3.12,11000000,6.2,117.0,4310000000.0,-1.63,390.0,99.5,44.4,183.0,1.24,878.0
Malawi,2000,2.96,11400000,6.15,121.0,4380000000.0,-1.2,385.0,99.4,44.7,175.0,1.58,866.0
Malawi,2001,2.77,11700000,6.1,124.0,4160000000.0,-7.45,356.0,99.7,45.1,163.0,-4.97,800.0
Malawi,2002,2.68,12000000,6.05,127.0,4230000000.0,0.218,352.0,99.7,45.5,149.0,2.86,792.0
Malawi,2003,2.65,12300000,6.0,131.0,4470000000.0,-6.25,362.0,99.3,46.2,136.0,-3.79,816.0
Malawi,2004,2.71,12700000,5.96,134.0,4710000000.0,12.8,372.0,99.0,46.8,124.0,15.8,837.0
Malawi,2005,2.83,13000000,5.9,138.0,4870000000.0,0.452,373.0,98.7,47.6,115.0,3.27,840.0
Malawi,2006,2.94,13400000,5.83,142.0,5100000000.0,1.71,379.0,98.4,48.5,110.0,4.67,854.0
Malawi,2007,3.02,13800000,5.73,147.0,5580000000.0,6.44,403.0,98.2,49.5,105.0,9.62,908.0
Malawi,2008,3.06,14300000,5.61,151.0,6010000000.0,5.12,421.0,98.1,50.6,101.0,8.34,948.0
Malawi,2009,3.06,14700000,5.47,156.0,6510000000.0,5.65,443.0,97.9,51.8,95.7,8.94,996.0
Malawi,2010,3.03,15200000,5.31,161.0,6960000000.0,3.4,459.0,97.6,53.1,90.5,6.68,1030.0
Malaysia,1980,2.48,13800000,4.07,42.0,45800000000.0,5.79,3320.0,74.1,68.9,31.0,8.37,7420.0
Malaysia,1981,2.4,14100000,4.02,43.0,48900000000.0,4.56,3460.0,73.0,69.2,28.8,7.18,7770.0
Malaysia,1982,2.35,14500000,3.97,44.0,51900000000.0,3.41,3580.0,72.3,69.6,26.9,6.06,8050.0
Malaysia,1983,2.38,14800000,3.93,45.1,55100000000.0,3.59,3720.0,72.2,69.9,25.1,6.32,8350.0
Malaysia,1984,2.49,15200000,3.87,46.2,59400000000.0,5.17,3910.0,72.3,70.2,23.5,8.04,8790.0
Malaysia,1985,2.65,15600000,3.82,47.5,58800000000.0,-3.5,3770.0,72.3,70.5,22.0,-0.787,8490.0
Malaysia,1986,2.82,16000000,3.76,48.8,59500000000.0,-1.25,3710.0,71.8,70.8,20.7,1.61,8400.0
Malaysia,1987,2.95,16500000,3.7,50.3,62600000000.0,2.78,3790.0,71.2,71.0,19.5,5.83,8640.0
Malaysia,1988,3.0,17000000,3.65,51.8,68800000000.0,6.25,4040.0,70.4,71.2,18.4,9.41,9190.0
Malaysia,1989,2.94,17500000,3.6,53.4,75000000000.0,6.87,4280.0,69.5,71.4,17.5,10.0,9840.0
Malaysia,1990,2.82,18000000,3.55,54.9,81800000000.0,7.13,4530.0,68.7,71.7,16.6,10.2,10600.0
Malaysia,1991,2.69,18500000,3.51,56.4,89600000000.0,7.08,4840.0,67.9,71.8,15.8,10.0,11300.0
Malaysia,1992,2.57,19000000,3.47,57.9,97600000000.0,6.43,5130.0,67.2,72.0,15.1,9.25,11900.0
Malaysia,1993,2.5,19500000,3.42,59.3,107000000000.0,7.38,5500.0,66.6,72.1,14.4,10.2,12800.0
Malaysia,1994,2.49,20000000,3.37,60.8,117000000000.0,6.75,5860.0,65.9,72.2,13.8,9.48,13600.0
Malaysia,1995,2.51,20500000,3.31,62.4,129000000000.0,7.42,6280.0,65.0,72.4,13.3,10.2,14600.0
Malaysia,1996,2.54,21000000,3.24,64.0,141000000000.0,7.62,6730.0,64.1,72.5,12.9,10.4,15700.0
Malaysia,1997,2.55,21600000,3.15,65.6,152000000000.0,5.06,7040.0,63.0,72.7,12.4,7.7,16400.0
Malaysia,1998,2.51,22100000,3.04,67.3,141000000000.0,-9.29,6360.0,61.7,72.8,11.8,-7.04,14800.0
Malaysia,1999,2.43,22700000,2.91,69.0,149000000000.0,3.94,6590.0,60.4,72.9,11.0,6.48,15300.0
Malaysia,2000,2.31,23200000,2.78,70.6,163000000000.0,6.36,7010.0,59.1,73.1,10.2,8.91,16300.0
Malaysia,2001,2.19,23700000,2.66,72.1,163000000000.0,-1.64,6890.0,58.2,73.3,9.4,0.667,16000.0
Malaysia,2002,2.09,24200000,2.54,73.7,172000000000.0,2.13,7110.0,57.1,73.4,8.9,4.47,16600.0
Malaysia,2003,2.0,24700000,2.44,75.1,182000000000.0,3.83,7380.0,55.7,73.5,8.6,6.13,17200.0
Malaysia,2004,1.95,25200000,2.36,76.6,194000000000.0,4.93,7730.0,54.2,73.7,8.3,7.15,18000.0
Malaysia,2005,1.91,25700000,2.29,78.1,205000000000.0,3.11,7980.0,52.7,73.9,8.1,5.17,18600.0
Malaysia,2006,1.87,26100000,2.25,79.6,216000000000.0,4.19,8270.0,51.9,74.1,8.0,6.13,19300.0
Malaysia,2007,1.83,26600000,2.22,81.0,230000000000.0,4.91,8640.0,50.9,74.2,7.9,6.75,20700.0
Malaysia,2008,1.81,27100000,2.19,82.5,241000000000.0,3.48,8890.0,49.7,74.3,7.9,5.21,21000.0
Malaysia,2009,1.81,27600000,2.17,84.0,237000000000.0,-3.41,8600.0,48.5,74.3,7.9,-1.84,20100.0
Malaysia,2010,1.82,28100000,2.15,85.6,255000000000.0,5.26,9070.0,47.4,74.5,7.9,6.96,21100.0
Mali,1980,1.9,7090000,7.15,5.81,3170000000.0,-13.1,447.0,89.8,44.9,324.0,-11.4,1210.0
Mali,1981,2.01,7230000,7.15,5.93,3220000000.0,-4.9,445.0,91.5,45.4,316.0,-2.94,1160.0
Mali,1982,2.1,7390000,7.15,6.05,2980000000.0,-7.28,404.0,92.9,45.9,308.0,-5.3,1070.0
Mali,1983,2.09,7540000,7.15,6.18,3040000000.0,2.67,403.0,93.9,46.5,300.0,4.85,1110.0
Mali,1984,1.97,7690000,7.15,6.31,3030000000.0,2.64,394.0,94.6,46.9,292.0,4.69,1140.0
Mali,1985,1.78,7830000,7.15,6.42,3640000000.0,0.502,465.0,95.0,47.3,285.0,2.33,1150.0
Mali,1986,1.56,7960000,7.15,6.52,3740000000.0,4.46,470.0,97.1,48.2,278.0,6.15,1200.0
Mali,1987,1.41,8070000,7.16,6.61,3730000000.0,0.0598,463.0,98.7,48.5,271.0,1.53,1210.0
Mali,1988,1.39,8180000,7.16,6.7,4010000000.0,-2.0,490.0,100.0,48.9,265.0,-0.573,1180.0
Mali,1989,1.56,8310000,7.16,6.81,4180000000.0,8.1,503.0,101.0,49.2,259.0,9.84,1280.0
Mali,1990,1.86,8470000,7.17,6.94,4070000000.0,-1.19,481.0,102.0,49.4,254.0,0.664,1270.0
Mali,1991,2.19,8650000,7.16,7.09,4550000000.0,-2.86,526.0,102.0,50.0,250.0,-0.752,1390.0
Mali,1992,2.46,8870000,7.15,7.27,4410000000.0,6.22,497.0,102.0,50.4,246.0,8.8,1310.0
Mali,1993,2.64,9110000,7.12,7.46,4550000000.0,-4.39,499.0,102.0,50.9,244.0,-1.9,1320.0
Mali,1994,2.69,9350000,7.09,7.67,4720000000.0,0.465,504.0,101.0,51.0,242.0,3.17,1330.0
Mali,1995,2.65,9600000,7.06,7.87,4760000000.0,4.69,496.0,101.0,51.3,240.0,7.54,1310.0
Mali,1996,2.59,9860000,7.02,8.08,5100000000.0,1.96,517.0,101.0,51.5,238.0,4.75,1370.0
Mali,1997,2.58,10100000,6.98,8.29,5340000000.0,4.29,528.0,101.0,52.1,236.0,7.17,1400.0
Mali,1998,2.6,10400000,6.95,8.51,5750000000.0,2.49,554.0,100.0,51.0,232.0,5.37,1460.0
Mali,1999,2.69,10700000,6.92,8.74,6080000000.0,4.22,570.0,99.6,53.4,227.0,7.22,1510.0
Mali,2000,2.81,11000000,6.9,8.99,6070000000.0,1.26,554.0,99.1,53.4,220.0,4.26,1460.0
Mali,2001,2.93,11300000,6.88,9.26,7010000000.0,9.4,620.0,99.1,53.9,211.0,12.7,1640.0
Mali,2002,3.01,11600000,6.86,9.54,7220000000.0,1.75,621.0,99.0,54.4,202.0,4.91,1640.0
Mali,2003,3.1,12000000,6.84,9.84,7880000000.0,4.55,656.0,98.7,55.2,192.0,7.85,1740.0
Mali,2004,3.17,12400000,6.82,10.2,8000000000.0,-0.16,646.0,98.4,55.8,182.0,3.0,1710.0
Mali,2005,3.23,12800000,6.79,10.5,8530000000.0,3.41,666.0,98.1,56.5,172.0,6.69,1760.0
Mali,2006,3.29,13200000,6.76,10.8,8920000000.0,2.03,675.0,98.7,57.1,163.0,5.25,1780.0
Mali,2007,3.33,13700000,6.72,11.2,9240000000.0,1.11,675.0,99.0,57.7,155.0,4.3,1790.0
Mali,2008,3.33,14100000,6.67,11.6,9680000000.0,1.79,684.0,99.3,58.4,148.0,4.98,1810.0
Mali,2009,3.26,14600000,6.61,12.0,10100000000.0,1.31,694.0,99.4,59.0,142.0,4.46,1830.0
Mali,2010,3.16,15100000,6.55,12.4,10700000000.0,2.65,708.0,99.2,59.5,137.0,5.82,1870.0
Malta,1980,1.05,333000,2.03,1040.0,2900000000.0,6.03,9170.0,50.1,71.5,17.0,7.6,10900.0
Malta,1981,0.735,336000,2.0,1050.0,3000000000.0,3.27,9410.0,50.2,71.9,16.3,4.75,11300.0
Malta,1982,2.14,339000,1.98,1060.0,3070000000.0,3.0,9420.0,50.3,72.1,15.7,4.44,11600.0
Malta,1983,1.41,343000,1.97,1070.0,3050000000.0,0.706,9230.0,50.4,72.5,15.1,2.06,11700.0
Malta,1984,0.0209,346000,1.97,1080.0,3080000000.0,2.73,9320.0,50.7,73.0,14.5,4.05,12000.0
Malta,1985,1.76,349000,1.98,1090.0,3160000000.0,4.58,9390.0,50.9,73.6,13.8,5.85,12600.0
Malta,1986,1.67,352000,1.99,1100.0,3280000000.0,2.84,9590.0,51.0,74.3,13.2,4.0,12900.0
Malta,1987,0.6890000000000001,355000,2.01,1110.0,3420000000.0,3.07,9920.0,51.3,74.9,12.6,4.14,13300.0
Malta,1988,0.821,358000,2.02,1120.0,3700000000.0,7.5,10700.0,51.7,75.2,12.1,8.56,14300.0
Malta,1989,0.973,361000,2.03,1130.0,4010000000.0,7.27,11400.0,51.8,75.5,11.6,8.33,15300.0
Malta,1990,0.978,364000,2.03,1140.0,4260000000.0,5.38,12000.0,51.6,75.7,11.2,6.45,16200.0
Malta,1991,2.7,368000,2.02,1150.0,4530000000.0,5.35,12400.0,51.8,75.9,10.8,6.48,16700.0
Malta,1992,1.03,371000,2.01,1160.0,4740000000.0,3.72,12900.0,51.4,76.1,10.4,4.86,17300.0
Malta,1993,0.9990000000000001,374000,2.0,1170.0,4950000000.0,3.47,13300.0,50.8,76.5,10.1,4.58,17900.0
Malta,1994,0.935,377000,1.99,1180.0,5230000000.0,4.71,14000.0,50.2,76.8,9.7,5.74,18700.0
Malta,1995,0.6970000000000001,380000,1.97,1190.0,5560000000.0,5.04,14700.0,49.8,77.1,9.4,5.93,19800.0
Malta,1996,0.657,384000,1.93,1200.0,5770000000.0,3.44,15200.0,49.3,77.3,9.0,4.17,20400.0
Malta,1997,0.757,387000,1.89,1210.0,6080000000.0,3.98,15900.0,49.0,77.4,8.6,4.57,21300.0
Malta,1998,0.65,391000,1.83,1220.0,6390000000.0,2.95,16600.0,48.7,77.4,8.3,3.46,22300.0
Malta,1999,0.593,394000,1.75,1230.0,6690000000.0,3.19,17300.0,48.5,77.3,8.0,3.69,23200.0
Malta,2000,0.645,397000,1.67,1240.0,7140000000.0,5.75,18300.0,48.2,77.5,7.7,6.31,24600.0
Malta,2001,0.7509999999999999,399000,1.6,1250.0,7180000000.0,-2.36,18300.0,48.0,77.8,7.5,-1.79,24600.0
Malta,2002,0.746,401000,1.53,1250.0,7400000000.0,1.85,18700.0,47.9,78.1,7.3,2.48,25100.0
Malta,2003,0.6579999999999999,403000,1.47,1260.0,7590000000.0,-0.973,19000.0,47.8,78.5,7.1,-0.347,25600.0
Malta,2004,0.672,405000,1.42,1270.0,7620000000.0,-0.464,19000.0,47.6,78.8,7.0,0.125,25500.0
Malta,2005,0.637,407000,1.4,1270.0,7910000000.0,2.7,19600.0,47.5,79.1,6.9,3.23,26300.0
Malta,2006,0.364,409000,1.38,1280.0,8050000000.0,1.99,19900.0,46.9,79.4,6.9,2.43,26700.0
Malta,2007,0.349,410000,1.38,1280.0,8370000000.0,3.36,20600.0,46.5,79.6,6.8,3.74,27700.0
Malta,2008,0.6509999999999999,412000,1.38,1290.0,8660000000.0,3.25,21100.0,46.5,79.7,6.8,3.59,28400.0
Malta,2009,0.754,414000,1.38,1290.0,8440000000.0,-3.41,20500.0,46.9,80.0,6.8,-3.11,27500.0
Malta,2010,0.491,416000,1.39,1300.0,8740000000.0,2.69,21100.0,47.8,80.3,6.8,3.01,28300.0
Mauritania,1980,2.88,1530000,6.46,1.49,1750000000.0,1.76,1140.0,93.1,57.2,164.0,4.74,2950.0
Mauritania,1981,2.88,1580000,6.41,1.53,1820000000.0,1.49,1150.0,93.1,57.5,159.0,4.46,3010.0
Mauritania,1982,2.88,1630000,6.37,1.58,1770000000.0,-4.3,1090.0,93.0,57.8,155.0,-1.52,2890.0
Mauritania,1983,2.87,1670000,6.32,1.62,1840000000.0,2.39,1100.0,92.7,58.1,150.0,5.34,2970.0
Mauritania,1984,2.85,1720000,6.28,1.67,1780000000.0,-9.5,1030.0,92.3,58.4,145.0,-6.94,2700.0
Mauritania,1985,2.82,1770000,6.24,1.72,1830000000.0,0.266,1040.0,91.9,58.6,139.0,3.05,2720.0
Mauritania,1986,2.79,1820000,6.21,1.77,1940000000.0,2.91,1060.0,92.0,59.3,133.0,5.7,2810.0
Mauritania,1987,2.77,1870000,6.17,1.82,1970000000.0,0.386,1060.0,91.9,59.6,127.0,3.07,2830.0
Mauritania,1988,2.74,1920000,6.13,1.87,2010000000.0,0.95,1040.0,91.8,60.3,123.0,3.63,2870.0
Mauritania,1989,2.72,1980000,6.09,1.92,2100000000.0,0.941,1070.0,91.5,60.0,119.0,3.64,2910.0
Mauritania,1990,2.7,2030000,6.04,1.97,2070000000.0,-3.81,1020.0,91.2,60.0,117.0,-1.2,2810.0
Mauritania,1991,2.68,2090000,5.99,2.02,2100000000.0,-0.258,1010.0,90.9,60.6,115.0,2.49,2780.0
Mauritania,1992,2.66,2140000,5.94,2.08,2140000000.0,-2.05,1000.0,90.5,60.9,114.0,0.679,2760.0
Mauritania,1993,2.69,2200000,5.88,2.13,2270000000.0,1.4,1030.0,90.0,61.2,113.0,4.25,2840.0
Mauritania,1994,2.76,2260000,5.83,2.19,2200000000.0,1.2,973.0,89.4,61.2,113.0,4.07,2680.0
Mauritania,1995,2.86,2330000,5.77,2.26,2420000000.0,1.81,1040.0,88.8,61.6,113.0,4.72,2860.0
Mauritania,1996,2.97,2400000,5.7,2.33,2560000000.0,3.42,1070.0,88.2,61.8,113.0,6.38,2940.0
Mauritania,1997,3.05,2470000,5.64,2.4,2450000000.0,0.833,993.0,87.6,62.3,113.0,3.73,2740.0
Mauritania,1998,3.09,2550000,5.58,2.47,2520000000.0,0.809,989.0,86.9,62.7,113.0,3.72,2730.0
Mauritania,1999,3.07,2630000,5.51,2.55,2720000000.0,1.05,1030.0,86.1,63.2,113.0,3.98,2850.0
Mauritania,2000,3.02,2710000,5.45,2.63,2700000000.0,1.99,998.0,85.4,63.7,113.0,4.97,2750.0
Mauritania,2001,2.96,2790000,5.39,2.71,2760000000.0,1.37,988.0,84.7,64.0,113.0,4.34,2730.0
Mauritania,2002,2.91,2870000,5.34,2.79,2780000000.0,1.09,966.0,83.9,64.5,113.0,4.07,2660.0
Mauritania,2003,2.88,2960000,5.28,2.87,2940000000.0,2.56,995.0,83.1,65.0,112.0,5.55,2740.0
Mauritania,2004,2.86,3040000,5.23,2.95,3110000000.0,2.19,1020.0,82.2,65.3,111.0,5.11,2820.0
Mauritania,2005,2.85,3130000,5.18,3.04,3390000000.0,2.18,1080.0,81.3,65.7,109.0,5.03,2990.0
Mauritania,2006,2.83,3220000,5.14,3.12,4030000000.0,8.53,1250.0,81.0,66.4,107.0,11.5,3450.0
Mauritania,2007,2.82,3310000,5.1,3.21,4140000000.0,-1.59,1250.0,80.7,66.9,105.0,1.01,3450.0
Mauritania,2008,2.82,3410000,5.06,3.31,4190000000.0,0.909,1230.0,80.2,67.4,103.0,3.5,3390.0
Mauritania,2009,2.86,3510000,5.02,3.4,4150000000.0,-3.62,1180.0,79.6,67.8,100.0,-1.21,3260.0
Mauritania,2010,2.9,3610000,4.98,3.5,4340000000.0,2.56,1200.0,79.0,68.2,97.4,5.06,3320.0
Mauritius,1980,1.69,966000,2.67,476.0,2190000000.0,-11.7,2260.0,64.6,66.0,40.2,-10.4,4470.0
Mauritius,1981,1.48,978000,2.53,482.0,2320000000.0,4.21,2360.0,63.1,66.5,37.3,5.49,4660.0
Mauritius,1982,1.22,989000,2.41,487.0,2440000000.0,4.13,2460.0,61.5,67.0,34.3,5.28,4860.0
Mauritius,1983,0.92,999000,2.33,492.0,2450000000.0,-0.633,2450.0,59.8,67.3,31.5,0.36,4830.0
Mauritius,1984,1.05,1010000,2.27,496.0,2570000000.0,3.68,2540.0,58.1,67.4,29.3,4.64,5020.0
Mauritius,1985,0.8170000000000001,1020000,2.25,500.0,2750000000.0,5.97,2690.0,56.5,67.7,28.4,6.89,5330.0
Mauritius,1986,0.765,1020000,2.26,504.0,3010000000.0,8.93,2930.0,55.2,68.0,28.7,9.82,5810.0
Mauritius,1987,0.748,1030000,2.27,507.0,3280000000.0,9.06,3170.0,53.9,68.4,28.8,9.9,6340.0
Mauritius,1988,0.688,1040000,2.29,511.0,3510000000.0,5.83,3360.0,52.7,68.7,27.4,6.66,6720.0
Mauritius,1989,0.7659999999999999,1050000,2.3,515.0,3660000000.0,3.39,3480.0,51.6,69.1,25.0,4.33,6960.0
Mauritius,1990,0.7120000000000001,1060000,2.29,520.0,3930000000.0,6.0,3710.0,50.8,69.4,23.0,7.15,7390.0
Mauritius,1991,1.08,1070000,2.28,526.0,4100000000.0,5.29,3830.0,50.0,69.7,21.7,6.66,7630.0
Mauritius,1992,1.32,1080000,2.25,533.0,4370000000.0,3.71,4030.0,49.5,69.8,21.2,5.22,8020.0
Mauritius,1993,1.19,1100000,2.22,541.0,4590000000.0,5.61,4180.0,49.3,70.0,21.2,7.23,8330.0
Mauritius,1994,1.4,1110000,2.18,549.0,4780000000.0,3.42,4290.0,49.0,70.2,21.6,4.95,8560.0
Mauritius,1995,0.86,1130000,2.14,556.0,4980000000.0,2.52,4440.0,48.6,70.4,22.2,3.9,8850.0
Mauritius,1996,1.02,1140000,2.1,563.0,5260000000.0,4.2,4640.0,48.7,70.6,22.7,5.42,9240.0
Mauritius,1997,1.25,1150000,2.07,569.0,5560000000.0,5.05,4840.0,48.3,70.9,22.6,6.14,9650.0
Mauritius,1998,1.05,1170000,2.04,574.0,5900000000.0,5.1,5080.0,47.7,71.1,21.7,6.1,10100.0
Mauritius,1999,1.27,1180000,2.01,579.0,6050000000.0,4.43,5150.0,47.1,71.3,20.2,5.41,10300.0
Mauritius,2000,0.983,1190000,1.99,584.0,6600000000.0,1.73,5560.0,46.8,71.5,18.5,2.72,11100.0
Mauritius,2001,0.79,1190000,1.96,588.0,6770000000.0,6.16,5660.0,46.3,71.7,17.1,7.25,11300.0
Mauritius,2002,0.6940000000000001,1200000,1.94,592.0,6910000000.0,2.5,5740.0,46.2,71.8,16.1,3.58,11400.0
Mauritius,2003,0.7240000000000001,1210000,1.9,596.0,7160000000.0,6.02,5910.0,46.3,72.0,15.6,7.12,11800.0
